Date,Adj_Close,Close,High,Low,Open,Volume
2014-06-02,19.814632415771484,22.451786041259766,22.672500610351562,22.23214340209961,22.641429901123047,369350800
2014-06-03,20.094837188720703,22.769285202026367,22.812143325805664,22.4375,22.44499969482422,292709200
2014-06-04,20.324308395385742,23.029285430908203,23.13892936706543,22.71821403503418,22.765714645385742,335482000
2014-06-05,20.404048919677734,23.11964225769043,23.19178581237793,22.95035743713379,23.078571319580078,303805600
2014-06-06,20.34794044494629,23.05607032775879,23.259286880493164,23.016786575317383,23.21071434020996,349938400
2014-06-09,20.673540115356445,23.424999237060547,23.469999313354492,22.9375,23.174999237060547,301660000
2014-06-10,20.79488754272461,23.5625,23.762500762939453,23.392499923706055,23.6825008392334,251108000
2014-06-11,20.70884132385254,23.46500015258789,23.690000534057617,23.36750030517578,23.532499313354492,182724000
2014-06-12,20.362438201904297,23.072500228881836,23.530000686645508,22.975000381469727,23.510000228881836,218996000
2014-06-13,20.13959503173828,22.81999969482422,23.110000610351562,22.719999313354492,23.049999237060547,218100000
2014-06-16,20.34258460998535,23.049999237060547,23.1875,22.862499237060547,22.877500534057617,142244000
2014-06-17,20.316110610961914,23.020000457763672,23.174999237060547,22.950000762939453,23.077499389648438,118904000
2014-06-18,20.33817481994629,23.045000076293945,23.072500228881836,22.837499618530273,23.0674991607666,134056000
2014-06-19,20.2675724029541,22.96500015258789,23.075000762939453,22.834999084472656,23.072500228881836,142112000
2014-06-20,20.057964324951172,22.727500915527344,23.137500762939453,22.725000381469727,22.962499618530273,403592000
2014-06-23,20.04030990600586,22.707500457763672,22.905000686645508,22.649999618530273,22.829999923706055,174776000
2014-06-24,19.918960571289062,22.56999969482422,22.934999465942383,22.547500610351562,22.6875,156144000
2014-06-25,19.93661880493164,22.59000015258789,22.674999237060547,22.412500381469727,22.552499771118164,147476000
2014-06-26,20.05575942993164,22.725000381469727,22.762500762939453,22.450000762939453,22.592500686645508,130516000
2014-06-27,20.294048309326172,22.9950008392334,23.0,22.6924991607666,22.704999923706055,256116000
2014-06-30,20.503652572631836,23.232500076293945,23.4325008392334,23.022499084472656,23.024999618530273,197929200
2014-07-01,20.63382339477539,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,152892000
2014-07-02,20.62499237060547,23.3700008392334,23.514999389648438,23.272499084472656,23.467500686645508,113860000
2014-07-03,20.74634552001953,23.50749969482422,23.524999618530273,23.299999237060547,23.417499542236328,91567200
2014-07-07,21.174381256103516,23.99250030517578,23.997499465942383,23.524999618530273,23.53499984741211,225872000
2014-07-08,21.03758430480957,23.837499618530273,24.200000762939453,23.479999542236328,24.0674991607666,260888000
2014-07-09,21.046403884887695,23.84749984741211,23.987499237060547,23.690000534057617,23.860000610351562,145744000
2014-07-10,20.969188690185547,23.760000228881836,23.887500762939453,23.3799991607666,23.440000534057617,158744000
2014-07-11,21.008907318115234,23.80500030517578,23.97249984741211,23.71500015258789,23.84000015258789,136072000
2014-07-14,21.280288696289062,24.112499237060547,24.22249984741211,23.912500381469727,23.96500015258789,171240000
2014-07-15,21.03097152709961,23.829999923706055,24.212499618530273,23.75749969482422,24.200000762939453,181911600
2014-07-16,20.911823272705078,23.69499969482422,24.274999618530273,23.684999465942383,24.24250030517578,213585200
2014-07-17,20.5389461517334,23.272499084472656,23.81999969482422,23.142499923706055,23.75749969482422,229192000
2014-07-18,20.8346004486084,23.607500076293945,23.684999465942383,23.2549991607666,23.405000686645508,199952000
2014-07-21,20.72648811340332,23.485000610351562,23.75,23.43000030517578,23.747499465942383,156316000
2014-07-22,20.89858055114746,23.68000030517578,23.72249984741211,23.530000686645508,23.670000076293945,220788000
2014-07-23,21.44355010986328,24.297500610351562,24.469999313354492,23.792499542236328,23.854999542236328,371672000
2014-07-24,21.408246994018555,24.25749969482422,24.329999923706055,24.104999542236328,24.260000228881836,182916000
2014-07-25,21.549461364746094,24.417499542236328,24.459999084472656,24.15999984741211,24.212499618530273,173876000
2014-07-28,21.847318649291992,24.7549991607666,24.809999465942383,24.387500762939453,24.454999923706055,221272000
2014-07-29,21.70611000061035,24.594999313354492,24.860000610351562,24.5625,24.832500457763672,172572000
2014-07-30,21.65536880493164,24.537500381469727,24.674999237060547,24.417499542236328,24.610000610351562,132040000
2014-07-31,21.092742919921875,23.899999618530273,24.362499237060547,23.832500457763672,24.290000915527344,227372000
2014-08-01,21.20968246459961,24.032499313354492,24.155000686645508,23.702499389648438,23.725000381469727,194044000
2014-08-04,21.09053611755371,23.897499084472656,24.145000457763672,23.792499542236328,24.092500686645508,159832000
2014-08-05,20.98684310913086,23.780000686645508,23.920000076293945,23.59000015258789,23.84000015258789,223732000
2014-08-06,20.951534271240234,23.739999771118164,23.8700008392334,23.677499771118164,23.6875,154232000
2014-08-07,20.94931983947754,23.6200008392334,23.987499237060547,23.524999618530273,23.732500076293945,186844000
2014-08-08,21.006967544555664,23.684999465942383,23.704999923706055,23.31999969482422,23.565000534057617,167460000
2014-08-11,21.284135818481445,23.997499465942383,24.020000457763672,23.709999084472656,23.8174991607666,146340000
2014-08-12,21.27970314025879,23.99250030517578,24.219999313354492,23.90250015258789,24.010000228881836,135180000
2014-08-13,21.561304092407227,24.309999465942383,24.309999465942383,24.010000228881836,24.037500381469727,127664000
2014-08-14,21.618953704833984,24.375,24.392499923706055,24.200000762939453,24.332500457763672,112464000
2014-08-15,21.725385665893555,24.4950008392334,24.547500610351562,24.21500015258789,24.475000381469727,195804000
2014-08-18,21.987030029296875,24.790000915527344,24.842500686645508,24.4950008392334,24.622499465942383,190288000
2014-08-19,22.290803909301758,25.13249969482422,25.170000076293945,24.829999923706055,24.852500915527344,277596000
2014-08-20,22.299671173095703,25.142499923706055,25.272499084472656,24.987499237060547,25.110000610351562,210796000
2014-08-21,22.301891326904297,25.145000457763672,25.235000610351562,25.02750015258789,25.142499923706055,133912000
2014-08-22,22.46596908569336,25.329999923706055,25.36750030517578,25.047500610351562,25.072500228881836,176736000
2014-08-25,22.514745712280273,25.385000228881836,25.542499542236328,25.31999969482422,25.447500228881836,161080000
2014-08-26,22.370622634887695,25.22249984741211,25.375,25.21500015258789,25.354999542236328,132608000
2014-08-27,22.64557456970215,25.532499313354492,25.642499923706055,25.174999237060547,25.2549991607666,209476000
2014-08-28,22.67218780517578,25.5625,25.69499969482422,25.389999389648438,25.397499084472656,273840000
2014-08-29,22.727619171142578,25.625,25.725000381469727,25.549999237060547,25.71500015258789,178380000
2014-09-02,22.905004501342773,25.825000762939453,25.934999465942383,25.68000030517578,25.764999389648438,214256000
2014-09-03,21.938247680664062,24.735000610351562,25.799999237060547,24.645000457763672,25.774999618530273,501684000
2014-09-04,21.756425857543945,24.530000686645508,25.022499084472656,24.447500228881836,24.712499618530273,342872000
2014-09-05,21.94489860534668,24.74250030517578,24.84749984741211,24.577499389648438,24.700000762939453,233828000
2014-09-08,21.80964469909668,24.59000015258789,24.827499389648438,24.512500762939453,24.825000762939453,185426800
2014-09-09,21.727603912353516,24.497499465942383,25.770000457763672,24.03499984741211,24.770000457763672,759385200
2014-09-10,22.395015716552734,25.25,25.27750015258789,24.440000534057617,24.502500534057617,403478400
2014-09-11,22.4903564453125,25.357500076293945,25.360000610351562,24.905000686645508,25.102500915527344,249412400
2014-09-12,22.541362762451172,25.415000915527344,25.547500610351562,25.270000457763672,25.302499771118164,250504400
2014-09-15,22.534709930419922,25.407499313354492,25.762500762939453,25.360000610351562,25.702499389648438,245266000
2014-09-16,22.36397361755371,25.21500015258789,25.315000534057617,24.72249984741211,24.950000762939453,267632400
2014-09-17,22.52362632751465,25.395000457763672,25.450000762939453,25.147499084472656,25.3174991607666,243706000
2014-09-18,22.570188522338867,25.447500228881836,25.587499618530273,25.389999389648438,25.482500076293945,149197600
2014-09-19,22.386152267456055,25.239999771118164,25.587499618530273,25.125,25.572500228881836,283609600
2014-09-22,22.408321380615234,25.264999389648438,25.53499984741211,25.145000457763672,25.450000762939453,211153600
2014-09-23,22.7586612701416,25.65999984741211,25.735000610351562,25.135000228881836,25.149999618530273,253608800
2014-09-24,22.56131362915039,25.4375,25.712499618530273,25.299999237060547,25.540000915527344,240687200
2014-09-25,21.700990676879883,24.467500686645508,25.177499771118164,24.43000030517578,25.127500534057617,400368000
2014-09-26,22.339582443237305,25.1875,25.1875,24.600000381469727,24.63249969482422,249482000
2014-09-29,22.197681427001953,25.02750015258789,25.110000610351562,24.657499313354492,24.662500381469727,199065200
2014-09-30,22.339582443237305,25.1875,25.385000228881836,25.13249969482422,25.202499389648438,221056400
2014-10-01,21.991464614868164,24.795000076293945,25.172500610351562,24.674999237060547,25.147499084472656,205965200
2014-10-02,22.15110969543457,24.975000381469727,25.05500030517578,24.510000228881836,24.8174991607666,191031200
2014-10-03,22.089027404785156,24.905000686645508,25.052499771118164,24.760000228881836,24.860000610351562,173878400
2014-10-06,22.089027404785156,24.905000686645508,25.162500381469727,24.854999542236328,24.987499237060547,148204800
2014-10-07,21.8961181640625,24.6875,25.030000686645508,24.6825008392334,24.857500076293945,168376800
2014-10-08,22.350677490234375,25.200000762939453,25.27750015258789,24.577499389648438,24.690000534057617,229618800
2014-10-09,22.399457931518555,25.2549991607666,25.594999313354492,25.15250015258789,25.385000228881836,309506000
2014-10-10,22.335153579711914,25.1825008392334,25.50749969482422,25.075000762939453,25.172500610351562,265326400
2014-10-13,22.131162643432617,24.952499389648438,25.44499969482422,24.952499389648438,25.332500457763672,214333600
2014-10-14,21.8961181640625,24.6875,25.1299991607666,24.642499923706055,25.09749984741211,254754400
2014-10-15,21.62782096862793,24.385000228881836,24.787500381469727,23.795000076293945,24.49250030517578,403734400
2014-10-16,21.344009399414062,24.065000534057617,24.43000030517578,23.852500915527344,23.887500762939453,288618000
2014-10-17,21.656641006469727,24.417499542236328,24.75,24.202499389648438,24.375,272718800
2014-10-20,22.120073318481445,24.940000534057617,24.989999771118164,24.55500030517578,24.579999923706055,310069200
2014-10-21,22.720966339111328,25.61750030517578,25.7549991607666,25.3174991607666,25.7549991607666,378495600
2014-10-22,22.83626937866211,25.747499465942383,26.02750015258789,25.649999618530273,25.709999084472656,273052400
2014-10-23,23.2442569732666,26.207500457763672,26.262500762939453,25.907499313354492,26.020000457763672,284298800
2014-10-24,23.330734252929688,26.30500030517578,26.372499465942383,26.13249969482422,26.295000076293945,188215600
2014-10-27,23.306337356567383,26.27750015258789,26.3700008392334,26.174999237060547,26.212499618530273,136750800
2014-10-28,23.667762756347656,26.684999465942383,26.684999465942383,26.337499618530273,26.350000381469727,192243600
2014-10-29,23.800800323486328,26.834999084472656,26.842500686645508,26.59000015258789,26.662500381469727,210751600
2014-10-30,23.720985412597656,26.7450008392334,26.837499618530273,26.475000381469727,26.739999771118164,162619200
2014-10-31,23.947153091430664,27.0,27.010000228881836,26.802499771118164,27.002500534057617,178557200
2014-11-03,24.257579803466797,27.350000381469727,27.575000762939453,27.002500534057617,27.05500030517578,209130400
2014-11-04,24.080188751220703,27.149999618530273,27.372499465942383,26.93000030517578,27.34000015258789,166297600
2014-11-05,24.137836456298828,27.21500015258789,27.325000762939453,27.032499313354492,27.274999618530273,149743600
2014-11-06,24.206878662109375,27.174999237060547,27.197500228881836,26.950000762939453,27.149999618530273,139874000
2014-11-07,24.275909423828125,27.252500534057617,27.329999923706055,27.137500762939453,27.1875,134766000
2014-11-10,24.235828399658203,27.207500457763672,27.332500457763672,27.167499542236328,27.2549991607666,108782000
2014-11-11,24.429569244384766,27.424999237060547,27.4375,27.100000381469727,27.174999237060547,109769200
2014-11-12,24.774747848510742,27.8125,27.857500076293945,27.342500686645508,27.344999313354492,187769600
2014-11-13,25.12437629699707,28.204999923706055,28.362499237060547,27.899999618530273,27.950000762939453,238091600
2014-11-14,25.427244186401367,28.545000076293945,28.547500610351562,27.802499771118164,28.287500381469727,176254400
2014-11-17,25.384931564331055,28.497499465942383,29.31999969482422,28.325000762939453,28.5674991607666,186986800
2014-11-18,25.714515686035156,28.86750030517578,28.922500610351562,28.47249984741211,28.485000610351562,176896000
2014-11-19,25.536359786987305,28.667499542236328,28.934999465942383,28.450000762939453,28.860000610351562,167476800
2014-11-20,25.901580810546875,29.077499389648438,29.21500015258789,28.712499618530273,28.727500915527344,173582000
2014-11-21,25.937204360961914,29.11750030517578,29.392499923706055,29.00749969482422,29.377500534057617,228717200
2014-11-24,26.41822624206543,29.657499313354492,29.6924991607666,29.155000686645508,29.212499618530273,189803200
2014-11-25,26.18885040283203,29.399999618530273,29.9375,29.362499237060547,29.767499923706055,275361600
2014-11-26,26.500625610351562,29.75,29.774999618530273,29.457500457763672,29.485000610351562,163073200
2014-11-28,26.485036849975586,29.732500076293945,29.850000381469727,29.512500762939453,29.8174991607666,99257600
2014-12-01,25.62543487548828,28.767499923706055,29.8125,27.8174991607666,29.702499389648438,335256000
2014-12-02,25.52745246887207,28.657499313354492,28.9375,28.1875,28.375,237395600
2014-12-03,25.816953659057617,28.982500076293945,29.087499618530273,28.77750015258789,28.9375,172253600
2014-12-04,25.718971252441406,28.872499465942383,29.299999237060547,28.822500228881836,28.9424991607666,168178000
2014-12-05,25.609846115112305,28.75,29.020000457763672,28.65999984741211,28.997499465942383,153275600
2014-12-08,25.030839920043945,28.100000381469727,28.662500381469727,27.905000686645508,28.524999618530273,230659600
2014-12-09,25.41387939453125,28.530000686645508,28.575000762939453,27.337499618530273,27.547500610351562,240832000
2014-12-10,24.930633544921875,27.987499237060547,28.712499618530273,27.885000228881836,28.602500915527344,178261200
2014-12-11,24.85714340209961,27.905000686645508,28.450000762939453,27.834999084472656,28.065000534057617,165606800
2014-12-12,24.43625259399414,27.4325008392334,27.967500686645508,27.395000457763672,27.614999771118164,224112400
2014-12-15,24.102203369140625,27.0575008392334,27.899999618530273,26.587499618530273,27.674999237060547,268872400
2014-12-16,23.772621154785156,26.6875,27.540000915527344,26.565000534057617,26.592500686645508,243162800
2014-12-17,24.364990234375,27.352500915527344,27.459999084472656,26.704999923706055,26.780000686645508,213647200
2014-12-18,25.086523056030273,28.162500381469727,28.162500381469727,27.665000915527344,27.967500686645508,236024800
2014-12-19,24.892772674560547,27.94499969482422,28.309999465942383,27.915000915527344,28.065000534057617,353719200
2014-12-22,25.151100158691406,28.235000610351562,28.372499465942383,27.99250030517578,28.040000915527344,180670000
2014-12-23,25.062021255493164,28.135000228881836,28.332500457763672,28.114999771118164,28.3075008392334,104113600
2014-12-24,24.944000244140625,28.002500534057617,28.177499771118164,28.002500534057617,28.145000457763672,57918400
2014-12-26,25.384931564331055,28.497499465942383,28.6299991607666,28.002500534057617,28.024999618530273,134884000
2014-12-29,25.367111206054688,28.477500915527344,28.6924991607666,28.424999237060547,28.447500228881836,110395600
2014-12-30,25.057565689086914,28.1299991607666,28.479999542236328,28.02750015258789,28.40999984741211,119526000
2014-12-31,24.581005096435547,27.594999313354492,28.282499313354492,27.552499771118164,28.204999923706055,165613600
2015-01-02,24.3471736907959,27.332500457763672,27.860000610351562,26.837499618530273,27.84749984741211,212818400
2015-01-05,23.661272048950195,26.5625,27.162500381469727,26.352500915527344,27.072500228881836,257142000
2015-01-06,23.663496017456055,26.565000534057617,26.857500076293945,26.157499313354492,26.635000228881836,263188400
2015-01-07,23.995315551757812,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600
2015-01-08,24.917266845703125,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000
2015-01-09,24.944000244140625,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000
2015-01-12,24.329355239868164,27.3125,28.157499313354492,27.200000762939453,28.149999618530273,198603200
2015-01-13,24.545373916625977,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600
2015-01-14,24.451833724975586,27.450000762939453,27.622499465942383,27.125,27.260000228881836,195826400
2015-01-15,23.788209915161133,26.704999923706055,27.514999389648438,26.665000915527344,27.5,240056000
2015-01-16,23.603370666503906,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200
2015-01-20,24.211328506469727,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600
2015-01-21,24.396162033081055,27.387500762939453,27.764999389648438,27.0674991607666,27.237499237060547,194303600
2015-01-22,25.030839920043945,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600
2015-01-23,25.160003662109375,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200
2015-01-26,25.18672752380371,28.274999618530273,28.59000015258789,28.200000762939453,28.434999465942383,222460000
2015-01-27,24.304859161376953,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800
2015-01-28,25.678882598876953,28.827499389648438,29.530000686645508,28.827499389648438,29.407499313354492,585908400
2015-01-29,26.47835922241211,29.725000381469727,29.797500610351562,28.889999389648438,29.079999923706055,337745600
2015-01-30,26.090869903564453,29.290000915527344,30.0,29.212499618530273,29.600000381469727,334982000
2015-02-02,26.41822624206543,29.657499313354492,29.792499542236328,29.020000457763672,29.512500762939453,250956400
2015-02-03,26.422687530517578,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800
2015-02-04,26.62533950805664,29.889999389648438,30.127500534057617,29.577499389648438,29.625,280598800
2015-02-05,26.81537437438965,29.985000610351562,30.0575008392334,29.8125,30.0049991607666,168984800
